model,protocol,degree,task,variable,scope,n,n_geometries,n_unique_x,x_min,x_max,x_mean,x_sd,y_mean,y_median,y_sd,status,intercept,slope,slope_se_cluster,slope_ci95_low,slope_ci95_high,p_cluster,standardized_slope,r2,pearson_r,pearson_p,spearman_rho,spearman_p
GNOT,C,0,C-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.01790394274983505,0.015007250010966502,0.009761632153466718,constant_predictor,,,,,,,,,,,,
GNOT,C,0,C-k0,beta_total,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.01790394274983505,0.015007250010966502,0.009761632153466718,ok,0.013334796643023863,0.0022817209022777517,0.00018046825510388418,0.001926933433521826,0.0026365083710336774,4.7684957290383025e-31,0.269396584136162,0.07257451954423222,0.269396584136162,5.275085782648428e-28,0.41345782531498876,4.260332868641403e-67
GNOT,C,0,C-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.01790394274983505,0.015007250010966502,0.009761632153466718,constant_predictor,,,,,,,,,,,,
GNOT,C,0,C-k0,log_lambda1_positive,all,1600,400,335,0.6671266100083025,0.7461019031171019,0.7075874038421409,0.014334179386468063,0.01790394274983505,0.015007250010966502,0.009761632153466718,ok,0.057511579426585704,-0.05597561016728323,0.019683141044443814,-0.09467123441601455,-0.017279985918551913,0.004686741040380588,-0.08219572554983995,0.006756137298728371,-0.08219572555022747,0.0009989258431159246,-0.18858138476386976,2.8336813274568107e-14
GNOT,C,0,C-k0,initial_rayleigh_quotient,all,1600,400,1600,2.020287562688089,10.188545072201846,3.8882111853426875,1.9844282328946323,0.01790394274983505,0.015007250010966502,0.009761632153466718,ok,0.002357467259526256,0.0039983619071191495,0.0001465199394730971,0.003710314358712323,0.004286409455525976,2.857415966354786e-93,0.8128212709797557,0.6606784185571445,0.8128212709797551,0.0,0.7511084301204807,1.7515763913089287e-290
GNOT,C,0,C-k0,target_norm_retention,all,1600,400,1600,0.3776723959775004,0.819516746089003,0.7197912852277767,0.11180331424323807,0.01790394274983505,0.015007250010966502,0.009761632153466718,ok,0.06908383231724546,-0.0711037916376198,0.002607221944701855,-0.07622940042523292,-0.06597818285000669,3.360138018019534e-93,-0.8143760628721621,0.6632083717791648,-0.8143760628721626,0.0,-0.7419784949134746,8.624365891779845e-280
GNOT,C,1,C-k1,log_nk,all,1600,400,321,9.111403624116159,9.592195614445213,9.398410354881623,0.14872587885895874,0.09628156088758211,0.096686474978923,0.017525056091898576,ok,-0.6873415101420342,0.0833782566881254,0.0019991204201847946,0.07944813128625144,0.08730838208999936,1.522439782561362e-147,0.7075871505713336,0.5006795756564211,0.7075871505732851,2.851799067006036e-243,0.6233723670751237,6.0651809440109165e-173
GNOT,C,1,C-k1,beta_k,all,1600,400,1,0.0,0.0,0.0,0.0,0.09628156088758211,0.096686474978923,0.017525056091898576,constant_predictor,,,,,,,,,,,,
GNOT,C,1,C-k1,beta_total,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.09628156088758211,0.096686474978923,0.017525056091898576,ok,0.07553322724173261,0.01036121530379502,0.00032303244170364865,0.00972615700918187,0.010996273598408171,1.6223560307816742e-112,0.6814018112574469,0.46430842838492925,0.6814018112574469,7.401227286456045e-219,0.6463685109964138,6.116918499234936e-190
GNOT,C,1,C-k1,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.09628156088758211,0.096686474978923,0.017525056091898576,constant_predictor,,,,,,,,,,,,
GNOT,C,1,C-k1,log_lambda1_positive,all,1600,400,343,0.6671266100083363,0.7461019031171127,0.7075874038421653,0.014334179386463936,0.09628156088758211,0.096686474978923,0.017525056091898576,ok,0.4429951620787864,-0.48999402661578995,0.04572459399877907,-0.5798852540528865,-0.40010279917869335,1.0169462902869523e-23,-0.4007783050151487,0.16062324976951337,-0.4007783050135239,8.656931788588266e-63,-0.42553572045116933,2.236630727917612e-71
GNOT,C,1,C-k1,initial_rayleigh_quotient,all,1600,400,1600,8.074225456269636,17.246303429376074,11.334696817030435,1.6775784306075634,0.09628156088758211,0.096686474978923,0.017525056091898576,ok,0.04142863500648357,0.004839381834958408,0.0002661010457526916,0.00431624652564012,0.005362517144276696,2.909250262343368e-54,0.46324773748103687,0.21459846628129675,0.4632477374810337,6.480177330374927e-86,0.42753418946648025,4.21143212332247e-72
GNOT,C,1,C-k1,target_norm_retention,all,1600,400,1600,0.2869736732174376,0.5991884580811021,0.4845623687211373,0.08289913661461802,0.09628156088758211,0.096686474978923,0.017525056091898576,ok,0.12659026806188928,-0.06254861939505986,0.0056427154433341025,-0.07364178770822426,-0.05145545108189546,4.483000192216694e-25,-0.29587503270154,0.08754203497614144,-0.2958750327015468,1.0871043254154328e-33,-0.2561690863941744,2.163277606205418e-25
GNOT,C,2,C-k2,log_nk,all,1600,400,321,9.543378146148761,10.04676504723975,9.845505281566203,0.15612627542321453,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,-5.22821796998722,0.5813714969918149,0.01742091858514992,0.5471232376252545,0.6156197563583753,1.58896159178155e-117,0.5375441918697468,0.2889537582131749,0.5375441918700032,1.7194223749169034e-120,0.6065052133110395,2.359720351363248e-161
GNOT,C,2,C-k2,beta_k,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,0.338325878267136,0.07857792555832081,0.002429134364556361,0.07380242400558021,0.08335342711106142,1.4039324795217354e-113,0.5363360634382749,0.2876563729444658,0.5363360634382752,7.394727991634072e-120,0.6105773469177415,4.3523405182040275e-164
GNOT,C,2,C-k2,beta_total,all,1600,400,4,0.0,3.0,2.0025,1.1525293716301959,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,0.338325878267136,0.07857792555832081,0.002429134364556361,0.07380242400558021,0.08335342711106142,1.4039324795217354e-113,0.5363360634382749,0.2876563729444658,0.5363360634382752,7.394727991634072e-120,0.6105773469177415,4.3523405182040275e-164
GNOT,C,2,C-k2,rho_H,all,1600,400,4,0.0,0.5,0.19715278002433478,0.19777344145938522,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,0.5254017353262713,-0.15076409840596255,0.025317881915336293,-0.200537213538222,-0.10099098327370312,5.713740437683074e-09,-0.17658359101792787,0.031181764616787344,-0.17658359101792923,1.1289525293275303e-12,-0.0606204073444945,0.015301989370730957
GNOT,C,2,C-k2,log_lambda1_positive,all,1600,400,344,2.507009414956816,2.6964556261107866,2.6250755100023775,0.038772774080661244,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,5.538453199764418,-1.9210018936034983,0.11309265866663216,-2.1433338382444855,-1.698669948962511,4.395507088694655e-49,-0.44110208068402035,0.1945710455860732,-0.4411020806866291,3.716989824904857e-77,-0.5065355199948792,5.14841908953548e-105
GNOT,C,2,C-k2,initial_rayleigh_quotient,all,1600,400,1600,9.48354991510157,35.86134226126692,19.505883276152996,5.252073034994045,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,0.17707006676108783,0.01633394924628211,0.0008443452386112252,0.014674027894515534,0.017993870598048686,2.7150034579264464e-59,0.5080499316511868,0.2581147330507748,0.5080499316511861,9.827908835000311e-106,0.49092430211886806,8.286056224493122e-98
GNOT,C,2,C-k2,target_norm_retention,all,1600,400,1600,0.0773368681080183,0.7198841721577247,0.4061981572020235,0.22695665927430905,0.49567817419767335,0.47707562148570953,0.1688556361232987,ok,0.5311237946381362,-0.0872618937629348,0.024071956337425145,-0.1345856097928928,-0.03993817773297681,0.0003263018978735341,-0.11728757384162139,0.013756374977654251,-0.11728757384162283,2.550127323962954e-06,-0.10384512552543967,3.1572832583630655e-05
GNOT,D,0,D-k0,log_nk,all,1600,400,245,7.383989457978509,8.154500175151941,7.958374634959847,0.23199193460850195,0.025702167942071766,0.0200077779591075,0.017286727779543456,ok,-0.1301834955156684,0.019587625690924197,0.0017912340284040084,0.01606618982110257,0.023109061560745825,1.6015793057727039e-24,0.26287052335041233,0.06910091204646351,0.26287052335030564,1.0713719719033693e-26,0.4057724432389327,1.8315465915357676e-64
GNOT,D,0,D-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.025702167942071766,0.0200077779591075,0.017286727779543456,constant_predictor,,,,,,,,,,,,
GNOT,D,0,D-k0,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.025702167942071766,0.0200077779591075,0.017286727779543456,ok,0.017671992309052358,0.0020100564788534166,0.00019902564970018636,0.001618786521519447,0.002401326436187386,1.6565328250249327e-21,0.25175891934330824,0.06338255346891042,0.2517589193433087,1.4907632173177983e-24,0.4332906084308878,3.2223692534601943e-74
GNOT,D,0,D-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.025702167942071766,0.0200077779591075,0.017286727779543456,constant_predictor,,,,,,,,,,,,
GNOT,D,0,D-k0,log_lambda1_positive,all,1600,400,379,0.5033968243114202,0.7686805951110842,0.6677806442096653,0.03520496700715221,0.025702167942071766,0.0200077779591075,0.017286727779543456,ok,0.07211595566896305,-0.06950454184221494,0.01229325178116679,-0.09367218107443784,-0.04533690260999204,2.9929421316727795e-08,-0.14154819429146065,0.02003589130717276,-0.14154819429145962,1.2993197962583727e-08,-0.25982502890027526,4.2441283056986573e-26
GNOT,D,0,D-k0,initial_rayleigh_quotient,all,1600,400,1600,1.8019885967744893,10.283227253396591,3.7975272601485863,1.955888692457057,0.025702167942071766,0.0200077779591075,0.017286727779543456,ok,-0.0025998582718980787,0.00745275129713288,0.00022545631523826495,0.0070095205729682475,0.007895982021297512,2.581754438070617e-116,0.8432337325868295,0.7110431277723177,0.8432337325868301,0.0,0.7524342079821126,4.4870475162155885e-292
GNOT,D,0,D-k0,target_norm_retention,all,1600,400,1600,0.38950793534688544,0.8409387136167635,0.72541767488412,0.1120238395661907,0.025702167942071766,0.0200077779591075,0.017286727779543456,ok,0.1205105495734359,-0.13069488780585486,0.00396568567006119,-0.13849113751167016,-0.12289863810003956,6.251433754103994e-116,-0.8469470526984285,0.7173193100745734,-0.8469470526984397,0.0,-0.7328357540374041,1.577238855640351e-269
GNOT,D,1,D-k1,log_nk,all,1600,400,343,9.111403624116159,9.921327470664458,9.718085351035178,0.23976327767915767,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,-1.078649666245127,0.1385886076063626,0.005733132868633698,0.12731768520877484,0.14985953000395036,3.651929513923844e-80,0.49837794665673285,0.2483805777134087,0.49837794665635915,3.3427552484515306e-101,0.5065561187380835,5.034027569122604e-105
GNOT,D,1,D-k1,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,0.2078034713689299,0.030219163847652507,0.0009500035383890156,0.02835152596031219,0.03208680173499283,1.761348047386045e-111,0.5243396520109377,0.2749320706709507,0.5243396520109372,1.0527768792653044e-113,0.5496709510930623,5.384563306926113e-127
GNOT,D,1,D-k1,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,0.2081660926984692,0.015018813130449775,0.0005749562803603539,0.013888490884928257,0.01614913537597129,2.0847624456203746e-88,0.4877234419143684,0.23787415579279847,0.48772344191436856,2.2406258728201266e-96,0.521562768815568,2.5811425252994056e-112
GNOT,D,1,D-k1,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,0.2738982870337807,-0.029161390467907694,0.0093863987085609,-0.0476143678994634,-0.01070841303635199,0.0020266829966091165,-0.08650061816065203,0.007482356942174695,-0.08650061816065144,0.000532573592162299,0.017521115132251238,0.4837083593590704
GNOT,D,1,D-k1,log_lambda1_positive,all,1600,400,384,0.5033968243114326,0.7686805951189433,0.6678219969077439,0.035195855103344914,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,0.7116045222344589,-0.6640066861126493,0.06735044784888455,-0.7964127699312624,-0.5316006022940363,1.1521262908805338e-20,-0.35051982931976106,0.12286415074635182,-0.3505198293197575,1.8360169482777627e-47,-0.3680542566420224,1.6678810407799736e-52
GNOT,D,1,D-k1,initial_rayleigh_quotient,all,1600,400,1600,3.997080762354902,17.84090746994571,9.3765935816095,2.6992134021253795,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,0.2053355558429424,0.006700801817293699,0.0006927802246329579,0.0053388462636136174,0.00806275737097378,5.092317564881565e-20,0.27127677452674165,0.07359108839763151,0.27127677452673965,2.18119930400761e-28,0.22603035684779565,5.545097380981609e-20
GNOT,D,1,D-k1,target_norm_retention,all,1600,400,1600,0.30027767833331487,0.8274266228513649,0.6072654148590875,0.13868439175686645,0.26816625115461606,0.26637038588523804,0.06667321263229743,ok,0.31561547798934875,-0.0781358952341164,0.014693192332600188,-0.10702164310498946,-0.04925014736324335,1.7528626082629056e-07,-0.16252747808454115,0.026415181132522503,-0.16252747808454612,6.170672587380091e-11,-0.13790844840173766,3.050565617708453e-08
GNOT,D,2,D-k2,log_nk,all,1600,400,357,9.543378146148761,10.367284459872343,10.162239385949931,0.24169667372647527,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,-2.7962606776351158,0.3294678404721922,0.012229099411781241,0.30542632013404236,0.353509360810342,7.901133546045994e-92,0.4319586184670941,0.18658824806795193,0.4319586184670375,1.0034828070117378e-73,0.42017689518928925,1.8626217410382644e-69
GNOT,D,2,D-k2,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,0.42524845081576035,0.0633902059571495,0.0034699075302685235,0.05656862002907345,0.07021179188522556,1.2800613174249957e-54,0.3977976777703091,0.1582429924394504,0.3977976777703086,8.379056266049976e-62,0.42314658658975,1.622272844494957e-70
GNOT,D,2,D-k2,beta_total,all,1600,400,6,0.0,6.0,3.995,2.165157024464477,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,0.40869851225772336,0.03583776594679427,0.0015815432434382552,0.03272856691483987,0.038946964978748666,1.1354205196268984e-73,0.4209095385458242,0.17716483963885943,0.420909538545825,1.02235889857137e-69,0.4537416829777141,4.472943037783884e-82
GNOT,D,2,D-k2,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,0.6179445048609964,-0.3361481304567982,0.026487081078935142,-0.38821980613914436,-0.28407645477445204,3.091312940302718e-31,-0.36062140891451827,0.13004780056749266,-0.3606214089145189,2.5006448005323044e-50,-0.28474138461189674,3.1796539395648095e-31
GNOT,D,2,D-k2,log_lambda1_positive,all,1600,400,385,2.266242713506224,2.685133355534697,2.3980652561087026,0.12108473168180206,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,1.8742429070925934,-0.5514330840284201,0.029131660052893804,-0.6087038097018899,-0.4941623583549503,1.7451711782451543e-57,-0.3621934924170205,0.13118412594921958,-0.3621934924169948,8.762614180226725e-51,-0.3573826115782891,2.129436027328521e-49
GNOT,D,2,D-k2,initial_rayleigh_quotient,all,1600,400,1600,9.234775758008858,42.241847033780694,22.03469820024163,6.042655510112891,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,0.11588043290186689,0.01978651807940438,0.0006733062942579381,0.01846284685700741,0.021110189301801346,7.492426887552431e-102,0.6485682027692277,0.4206407136433038,0.6485682027692259,1.2111141171831272e-191,0.6784026400010312,3.183999149332081e-216
GNOT,D,2,D-k2,target_norm_retention,all,1600,400,1600,0.07543813228969622,0.7237137381537226,0.4041376744790584,0.2277965013568616,0.5518703872151669,0.5229225158691405,0.18434932824020042,ok,0.6553702537010784,-0.2561005148043296,0.025204733042454165,-0.30565118747888737,-0.20654984212977182,1.0058927825149047e-21,-0.3164578999284668,0.10014560242713588,-0.3164578999284673,1.5169964980660037e-38,-0.3305617004147267,4.220456622822572e-42
MGN-lite,A,0,A-k0,log_nk,all,1600,400,221,7.731492029245684,7.903226808730733,7.836536796010969,0.029959236007328197,0.010212060307966979,0.007504311157390001,0.006152500049895367,ok,0.06923686677916599,-0.007532001444964934,0.005220424500916864,-0.017794976467611162,0.0027309735776812954,0.149862834169054,-0.03667663666269763,0.0013451756769277123,-0.03667663666324472,0.14253600441886774,-0.03915027711487772,0.1174921167657066
MGN-lite,A,0,A-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.010212060307966979,0.007504311157390001,0.006152500049895367,constant_predictor,,,,,,,,,,,,
MGN-lite,A,0,A-k0,beta_total,all,1600,400,1,2.0,2.0,2.0,0.0,0.010212060307966979,0.007504311157390001,0.006152500049895367,constant_predictor,,,,,,,,,,,,
MGN-lite,A,0,A-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.010212060307966979,0.007504311157390001,0.006152500049895367,constant_predictor,,,,,,,,,,,,
MGN-lite,A,0,A-k0,log_lambda1_positive,all,1600,400,400,0.5911348066758972,0.7538510155881601,0.684904804429579,0.034406063767318584,0.010212060307966979,0.007504311157390001,0.006152500049895367,ok,0.001703955081772756,0.012422317920926802,0.004962298931263955,0.0026667990014363346,0.02217783684041727,0.012701431336351463,0.06946819326439187,0.004825829875419907,0.06946819326439868,0.0054373157750300175,0.09179546494627364,0.00023625779850091656
MGN-lite,A,0,A-k0,initial_rayleigh_quotient,all,1600,400,1600,1.9058051657219186,9.483124457550876,3.8709239840100538,1.9549361874885733,0.010212060307966979,0.007504311157390001,0.006152500049895367,ok,-0.0010955504495404702,0.002921165800262869,5.354963127276699e-05,0.0028158911184572415,0.0030264404820684963,4.342329781690963e-187,0.9281906032142201,0.8615377958951754,0.9281906032142189,0.0,0.9222895253084085,0.0
MGN-lite,A,0,A-k0,target_norm_retention,all,1600,400,1600,0.4143438152804424,0.8281922245454145,0.719969085278326,0.11255047190149724,0.010212060307966979,0.007504311157390001,0.006152500049895367,ok,0.04664390995305283,-0.050601963875993305,0.0009604213779370636,-0.052490082478465656,-0.048713845273520955,8.469630292218583e-182,-0.9256846594389576,0.856892088720611,-0.9256846594389532,0.0,-0.9186261869633543,0.0
MGN-lite,A,1,A-k1,log_nk,all,1600,400,360,9.477998292597036,9.666498594399865,9.597116032256835,0.03324862117039561,0.2251061726035546,0.208406060934066,0.06559686862263188,ok,-0.5571264305479308,0.08150704862988975,0.04037643316574549,0.002129916557428446,0.16088418070235105,0.044189097153038065,0.04131290166002266,0.0017067558436310026,0.04131290166075044,0.09854885781547001,0.03355239740355724,0.17978260837033924
MGN-lite,A,1,A-k1,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.2251061726035546,0.208406060934066,0.06559686862263188,constant_predictor,,,,,,,,,,,,
MGN-lite,A,1,A-k1,beta_total,all,1600,400,1,2.0,2.0,2.0,0.0,0.2251061726035546,0.208406060934066,0.06559686862263188,constant_predictor,,,,,,,,,,,,
MGN-lite,A,1,A-k1,rho_H,all,1600,400,4,0.0,0.5,0.23611111380159855,0.19400841660345367,0.2251061726035546,0.208406060934066,0.06559686862263188,ok,0.2742236664581593,-0.20802703042550397,0.006999264416429628,-0.2217870753931302,-0.19426698545787774,3.374010908455124e-103,-0.6152579479936647,0.37854234256937425,-0.615257947993664,2.7951517356870122e-167,-0.6536616816171709,1.2139087998931048e-195
MGN-lite,A,1,A-k1,log_lambda1_positive,all,1600,400,400,0.5911348066759515,0.753851015588182,0.6849048044296137,0.03440606376731256,0.2251061726035546,0.208406060934066,0.06559686862263188,ok,0.3151088480323758,-0.1314090291770988,0.037321736869021925,-0.204780850419083,-0.05803720793511456,0.00047960441186719965,-0.06892504981416131,0.004750662491883828,-0.06892504981415512,0.005813347143895583,-0.09259299884433884,0.00020824788180109867
MGN-lite,A,1,A-k1,initial_rayleigh_quotient,all,1600,400,1600,4.022796692058106,16.786387100399214,8.760483059211474,2.5656560407689484,0.2251061726035546,0.208406060934066,0.06559686862263188,ok,0.04484431084881936,0.0205767034233567,0.0004500344914350327,0.01969196833253873,0.021461438514174667,1.0162068187119403e-160,0.8048058473790004,0.6477124519754305,0.8048058473790003,0.0,0.8316118824655792,0.0
MGN-lite,A,1,A-k1,target_norm_retention,all,1600,400,1600,0.30599608959904107,0.826686670801375,0.6371089309523051,0.12916031726759405,0.2251061726035546,0.208406060934066,0.06559686862263188,ok,0.4936969205519556,-0.4215774334648388,0.00854098971724679,-0.4383683982841532,-0.40478646864552437,5.410440506349848e-172,-0.830086499592302,0.6890435968053921,-0.8300864995922967,0.0,-0.8121939676538935,0.0
MGN-lite,A,2,A-k2,log_nk,all,1600,400,374,9.916206324943902,10.11382951201313,10.04340980982206,0.035149350400342214,0.4109089406998824,0.3800896853208535,0.19232073020873638,ok,-12.416616797706496,1.2772082371726245,0.11039934200734373,1.0601711572686907,1.4942453170765584,6.851957612841622e-27,0.23342798154863,0.05448862256299147,0.23342798153390182,3.055501468410917e-21,0.24792266596493137,7.751853513331998e-24
MGN-lite,A,2,A-k2,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.4109089406998824,0.3800896853208535,0.19232073020873638,constant_predictor,,,,,,,,,,,,
MGN-lite,A,2,A-k2,beta_total,all,1600,400,1,2.0,2.0,2.0,0.0,0.4109089406998824,0.3800896853208535,0.19232073020873638,constant_predictor,,,,,,,,,,,,
MGN-lite,A,2,A-k2,rho_H,all,1600,400,4,0.0,0.5,0.23611111380159855,0.19400841660345367,0.4109089406998824,0.3800896853208535,0.19232073020873638,ok,0.5722170100377133,-0.6831871094105988,0.017917893622692162,-0.7184123855688547,-0.6479618332523429,4.127880134280327e-135,-0.6891823320178917,0.47497228676561853,-0.6891823320178909,7.709925932279206e-226,-0.7332817626149241,5.095206897963914e-270
MGN-lite,A,2,A-k2,log_lambda1_positive,all,1600,400,400,2.2572324471287004,2.4820940566972225,2.402940436605092,0.03782836822457726,0.4109089406998824,0.3800896853208535,0.19232073020873638,ok,1.01136798008315,-0.24988511168906596,0.11650029044416564,-0.4789162126559534,-0.020854010722178545,0.032561566687034166,-0.04915094700687758,0.0024158155916956803,-0.049150947007110514,0.04933449466652137,-0.0795284945285458,0.0014540700607997606
MGN-lite,A,2,A-k2,initial_rayleigh_quotient,all,1600,400,1600,9.663916100440069,39.04852027739478,19.594550100497294,5.72707233863774,0.4109089406998824,0.3800896853208535,0.19232073020873638,ok,-0.07865933298137304,0.024984920356442925,0.0007167269153600517,0.023575887349815475,0.026393953363070374,3.7065633199946104e-123,0.7440198781543063,0.55356557908875,0.7440198781543073,3.842913303758149e-282,0.7910214740318259,0.0
MGN-lite,A,2,A-k2,target_norm_retention,all,1600,400,1600,0.08394024928892163,0.7225126387866652,0.45501184297776304,0.21687702146741486,0.4109089406998824,0.3800896853208535,0.19232073020873638,ok,0.6952212243385727,-0.6248458980277241,0.01845078527147009,-0.6611188004240808,-0.5885729956313673,2.0865664078691718e-119,-0.7046287578739077,0.496501686422926,-0.7046287578739077,2.2298042064010276e-240,-0.7252751592871717,2.336792045813049e-261
MGN-lite,B,0,B-k0,log_nk,all,1600,400,274,7.383989457978509,8.155649270366002,7.870143704693032,0.25330373664630723,0.01144329006783615,0.008743272162973499,0.007463494070002854,ok,-0.06678019513871396,0.00993927025244843,0.0006211221153110627,0.00871818933185834,0.01116035117303852,7.054359794693863e-45,0.33732917462902334,0.11379097205604338,0.3373291746292386,7.101347424822643e-44,0.4353823505787795,5.357710182797863e-75
MGN-lite,B,0,B-k0,beta_k,all,1600,400,1,1.0,1.0,1.0,0.0,0.01144329006783615,0.008743272162973499,0.007463494070002854,constant_predictor,,,,,,,,,,,,
MGN-lite,B,0,B-k0,beta_total,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.01144329006783615,0.008743272162973499,0.007463494070002854,ok,0.006976484430531716,0.002236198066235006,0.000145055025614504,0.0019510304319689607,0.0025213657005010515,2.1280145481789592e-42,0.34661688546546354,0.12014326528977803,0.34661688546546326,2.2050911325601166e-46,0.4805198268573575,3.296501239434416e-93
MGN-lite,B,0,B-k0,rho_H,all,1600,400,1,0.0,0.0,0.0,0.0,0.01144329006783615,0.008743272162973499,0.007463494070002854,constant_predictor,,,,,,,,,,,,
MGN-lite,B,0,B-k0,log_lambda1_positive,all,1600,400,334,0.4839635920958233,0.78652672909991,0.660299946497459,0.05208200265921611,0.01144329006783615,0.008743272162973499,0.007463494070002854,ok,0.02738547462605894,-0.02414385256698523,0.004884213869608885,-0.033745861932364334,-0.014541843201606125,1.1334233943420374e-06,-0.168481435344259,0.028385994055691866,-0.1684814353443481,1.1808941859200086e-11,-0.24381416874232423,4.392133986929135e-23
MGN-lite,B,0,B-k0,initial_rayleigh_quotient,all,1600,400,1600,1.7488274411298415,9.601429199906384,3.8133088589809176,2.014902693625446,0.01144329006783615,0.008743272162973499,0.007463494070002854,ok,-0.0004985072931929571,0.0031316103160394064,8.481017594064969e-05,0.002964879676185837,0.0032983409558929758,8.919693159458837e-131,0.845433787712599,0.7147582894060704,0.8454337877125983,0.0,0.7630037775405382,3.9093185376327714e-305
MGN-lite,B,0,B-k0,target_norm_retention,all,1600,400,1600,0.3997271106723129,0.8433838536060418,0.7234929861688051,0.11654482536574688,0.01144329006783615,0.008743272162973499,0.007463494070002854,ok,0.050595791827873396,-0.05411593824477263,0.0014782427150405652,-0.05702205594826696,-0.051209820541278296,1.2689995385650425e-129,-0.8450375270731818,0.7140884221619609,-0.8450375270731834,0.0,-0.7479923312470044,8.80326366484727e-287
MGN-lite,B,1,B-k1,log_nk,all,1600,400,318,9.111403624116159,9.91422964906803,9.618079468081744,0.2626740432741036,0.24558114329352929,0.23222999274730602,0.07437632537235107,ok,-0.7870685931230806,0.10736548183486269,0.006275447781174596,0.09502840774772588,0.1197025559219995,1.304683247152907e-49,0.37918148120987527,0.14377859569254448,0.37918148120991424,7.176507665374299e-56,0.38966518878558576,3.648096977383746e-59
MGN-lite,B,1,B-k1,beta_k,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.24558114329352929,0.23222999274730602,0.07437632537235107,ok,0.19794716884328967,0.023846795719769512,0.0013855791622900213,0.02112284782396447,0.026570743615574554,4.75489524538896e-50,0.37091718372032684,0.1375795571790177,0.37091718372032556,2.3368807983717755e-53,0.4031738947324625,1.3730630660705836e-63
MGN-lite,B,1,B-k1,beta_total,all,1600,400,4,0.0,3.0,1.9975,1.1568622244584645,0.24558114329352929,0.23222999274730602,0.07437632537235107,ok,0.19794716884328967,0.023846795719769512,0.0013855791622900213,0.02112284782396447,0.026570743615574554,4.75489524538896e-50,0.37091718372032684,0.1375795571790177,0.37091718372032556,2.3368807983717755e-53,0.4031738947324625,1.3730630660705836e-63
MGN-lite,B,1,B-k1,rho_H,all,1600,400,4,0.0,0.5,0.1965625022398308,0.19777088866174766,0.24558114329352929,0.23222999274730602,0.07437632537235107,ok,0.2668836556943903,-0.10837526058184366,0.010688653104011969,-0.12938837547564946,-0.08736214568803785,1.1986544909771744e-21,-0.28817599534417776,0.0830454042926082,-0.2881759953441792,5.667560814339128e-32,-0.23287018220676958,3.815419756219417e-21
MGN-lite,B,1,B-k1,log_lambda1_positive,all,1600,400,341,0.48396371872013666,0.7865796598052194,0.6601380210831935,0.05202854901877113,0.24558114329352929,0.23222999274730602,0.07437632537235107,ok,0.4225641802329477,-0.2681000507272887,0.0385285997676031,-0.3438444766840278,-0.19235562477054963,1.4185129709481302e-11,-0.1875443101197517,0.03517286825827404,-0.18754431011969902,3.935368416568237e-14,-0.2262010302465421,5.1923373765211546e-20
