model,protocol,degree,task,scope,n,rho_J_error,p_J_error,rho_R_error,p_R_error,rho_q_error,p_q_error,rho_R_q,partial_rho_J_error_given_R,partial_p_J_error_given_R,partial_rho_J_error_given_q,partial_p_J_error_given_q,partial_rho_J_error_given_R_q,partial_p_J_error_given_R_q,rank_R2_R,rank_R2_q,rank_R2_R_q,rank_R2_R_J,rank_R2_q_J,rank_R2_R_q_J,J_median,J_q25,J_q75,delta_rank_R2_J_over_R,delta_rank_R2_J_over_q,delta_rank_R2_J_over_R_q
GAOT,D,0,D-k0,all,1600,0.1992893864411666,8.541386025275457e-16,0.4015221168055144,4.89524300436079e-63,-0.4119923230438762,1.3706510487440172e-66,-0.9975581894758554,-0.27091100553499725,2.591468936733788e-28,-0.26700258203104876,1.6075972650168333e-27,-0.2278863491414234,2.7053665943800674e-20,0.16122001028398103,0.16973767424708952,0.18810121109743927,0.22278039959903484,0.22892738996272155,0.23026489174119225,0.03441527478362369,0.014399702891077747,0.0716745907534315,0.06156038931505381,0.05918971571563203,0.042163680643752977
GAOT,D,0,D-k0,iid,800,0.1771223392536551,4.6103144804712786e-07,0.3662630957235871,8.38425140987332e-27,-0.37787030135984595,1.4889480348115766e-28,-0.9967597136870527,-0.2591778787194093,9.56262667984089e-14,-0.2539317829849791,3.0793894499071487e-13,-0.21624917708164337,6.403792742960045e-10,0.1341486552890253,0.14278596464978077,0.1594476753645825,0.1923106373015544,0.19806028323950875,0.1987550176461046,0.03608274407389031,0.015078823499830196,0.0718830104286594,0.05816198201252909,0.05527431858972798,0.039307342281522106
GAOT,D,0,D-k0,ood,800,0.22253535552399303,1.9607970818813297e-10,0.4220290344203664,6.822916217216637e-36,-0.42211272986364046,6.591568779351354e-36,-0.9992675769805891,-0.2603347808606785,7.362505716544578e-14,-0.25018176606226233,6.990350281978975e-13,-0.2687138366370671,1.066003461281769e-14,0.1781085058937868,0.17817915671293472,0.17821387379551723,0.23381154285323258,0.22961767613971873,0.2375526881555906,0.033051242305661005,0.013838395323240743,0.07127635498994045,0.055703036959445784,0.05143851942678401,0.05933881436007338
GAOT,D,1,D-k1,all,1600,0.5801796372138571,1.349542175682072e-144,0.8396519301665147,0.0,-0.6761156024934841,3.0920312569098535e-214,-0.9392648825253448,0.47971862344289706,7.340281315026255e-93,0.6740543530281586,1.844763169472362e-212,-0.016789033452515284,0.5021671539018813,0.7050153638323536,0.45713230793512694,0.8125470792290277,0.772900165669259,0.703783847985338,0.8125999168920286,0.3967037061656719,0.33200354623787554,0.4778460344492761,0.06788480183690537,0.24665154005021106,5.28376630009042e-05
GAOT,D,1,D-k1,iid,800,0.5243769365264633,1.026819162943933e-57,0.8006231337861466,1.0740134728770904e-179,-0.6135427242855067,6.606388250421338e-84,-0.9235265758227749,0.4729938944610826,7.775065928187604e-46,0.6619323250103037,5.326861129863491e-102,0.0652043362391456,0.06528006570526289,0.6409974023535498,0.3764346745236814,0.7486750194538554,0.7213146209942778,0.6496525673728777,0.7497435541144826,0.3955347404868421,0.3314152496516414,0.47078432417468796,0.08031721864072794,0.2732178928491963,0.001068534660627174
GAOT,D,1,D-k1,ood,800,0.648705662040097,1.0020938311816511e-96,0.8919498624216602,2.5337674366138716e-277,-0.742572105581415,4.6379058708958295e-141,-0.9452662738535529,0.46021574153970174,3.5002813852312943e-43,0.6886722338625455,1.5729476070196763e-113,-0.21016587572849746,1.945958014041677e-09,0.7955745570740183,0.5514133319876161,0.890547376663293,0.8388715651270442,0.7641642823712218,0.8953818656881295,0.3997657424156811,0.33319716301647734,0.48369813880668555,0.04329700805302594,0.2127509503836057,0.004834489024836519
GAOT,D,2,D-k2,all,1600,0.5927571417020085,2.075556993710151e-152,-0.14052537520522468,1.6551524215851688e-08,0.4419122107078949,1.824177368799647e-77,-0.7923254462208774,0.645629838309018,2.2665847908836062e-189,0.5235061525229853,2.759003280016935e-113,0.4106284463372566,4.0453034358760826e-66,0.01974738107656926,0.19528640197273883,0.3133282270804236,0.4283538125677401,0.41582515786496366,0.4291118831213324,1.137088971639672,0.8090381363516452,1.4013319808654496,0.4086064314911708,0.22053875589222482,0.11578365604090879
GAOT,D,2,D-k2,iid,800,0.765034031303174,1.1277155800460768e-154,-0.2816382838098185,4.724704259697644e-16,0.6139563733693334,4.769966770857333e-84,-0.7818912451425706,0.8049635771647854,4.2836496167578106e-183,0.660593845922622,1.872583760849475e-101,0.6249775723414109,6.776968605407661e-88,0.07932012290733981,0.37694242840082426,0.4782326910395668,0.6758897121096737,0.6488349265744924,0.6820334188408497,0.8660112549418434,0.4376030875228601,1.1760343020925648,0.5965695892023339,0.2718924981736681,0.2038007278012829
GAOT,D,2,D-k2,ood,800,0.2752000159375249,2.278039173123562e-15,-0.052415800649688524,0.13854185719171908,0.10299726249572266,0.003540884219919704,-0.9179153483052318,0.30327898232144657,1.7546144272397993e-18,0.2767404132644592,1.5694186662157055e-15,0.2895850053209425,6.399719083699304e-17,0.002747416157747984,0.010608436081612771,0.021881163341133658,0.09447285504461322,0.08638124261878555,0.10390569577097541,1.3366968369022223,1.1091152986101287,1.534821011922895,0.09172543888686524,0.07577280653717278,0.08202453242984176
GNOT,A,0,A-k0,all,1600,0.7011042523844736,5.601488220975229e-237,0.8823456317756375,0.0,-0.8710533109583246,0.0,-0.9968144147712559,-0.0393682098799623,0.11546250323977696,0.04851956015231264,0.05233006788374914,-0.12909374671130577,2.202165611205865e-07,0.7785338139135487,0.7587338705314597,0.7898427524156764,0.778877054599591,0.7593018466394277,0.7933450640197937,0.034008176428098946,0.014899400505509496,0.0715284399569586,0.00034324068604230096,0.0005679761079679935,0.003502311604117292
GNOT,A,0,A-k0,iid,800,0.7085559196186244,5.9769780097265875e-123,0.8829232701926097,3.038822799468416e-264,-0.8721762455878838,5.180711090462191e-250,-0.9969254873835742,-0.038294209655666815,0.2793293909769963,0.04362004336011353,0.2177927491996566,-0.11473978890187331,0.0011500011529945162,0.779553501047612,0.7606914033677765,0.7900624586123332,0.7798767740429284,0.7611467377927883,0.7928263323540352,0.03389131832094992,0.014712266094190643,0.07291342982445283,0.00032327299531642595,0.00045533442501177745,0.002763873741702061
GNOT,A,0,A-k0,ood,800,0.7018815420024095,1.0615512200803762e-119,0.8877672933863959,4.012797930243395e-271,-0.8762288066075103,3.193499192536063e-255,-0.9966465338227092,-0.028562839089345527,0.4197929698730192,0.06523211705497062,0.0651653077737231,-0.12536661135894211,0.00037885593204776513,0.7881307672066071,0.7677769215288217,0.7990777229086415,0.7883036177067325,0.7687650839289727,0.8022355755901909,0.034105749300506874,0.015140121155708175,0.07034023450104183,0.00017285050012538772,0.0009881624001509826,0.0031578526815493335
GNOT,A,1,A-k1,all,1600,0.5716479029874622,1.7344642502301943e-139,0.8180681369406786,0.0,-0.7470975457412288,9.939846065806082e-286,-0.9471534178333664,0.2803357013808938,2.804637227405925e-30,0.5549047428034838,6.92635052730688e-130,0.26231284452214293,1.3803985307682817e-26,0.6692354766775928,0.5581547428525675,0.6767128391818096,0.6952296339217642,0.6942074134707361,0.6989575913251627,0.3850501532201115,0.3300625030223757,0.4630594535877467,0.025994157244171423,0.13605267061816861,0.022244752143353086
GNOT,A,1,A-k1,iid,800,0.566897596714995,3.288600094121371e-69,0.8356594150928361,7.307619110615788e-210,-0.7652474300741094,8.233390715213467e-155,-0.9448129918952999,0.25877396236860273,1.0473454681488947e-13,0.5672228379748325,2.6457652676994304e-69,0.25418465714040406,2.9123687554098576e-13,0.698326658033301,0.5856036292350292,0.7038258535892812,0.7185279007238333,0.7189322418967476,0.7229616177789744,0.4030942044894502,0.34439174113670423,0.478825780080923,0.02020124269053236,0.13332861266171847,0.019135764189693205
GNOT,A,1,A-k1,ood,800,0.6019530968017138,5.004077527578785e-80,0.8094337959903064,1.0969320238355284e-186,-0.7311928534263337,1.0789906472804795e-134,-0.9515939399905313,0.35142890269328253,1.1448821641434548e-24,0.5794379322001967,6.272790740141209e-73,0.2907735104185072,4.7197392278748456e-17,0.6551830700912766,0.5346429889017436,0.6713327108509499,0.6977687449273976,0.6908858223089153,0.699121278508041,0.3725725996445296,0.3170752876895301,0.44757115319576574,0.04258567483612097,0.1562428334071717,0.027788567657091034
GNOT,A,2,A-k2,all,1600,0.2051404815001881,1.156577032762059e-16,0.8137729145597323,0.0,-0.7089014956646469,1.4390493746059342e-244,-0.9092444508767387,0.10803884721439747,1.4852925367806319e-05,0.4311943259365787,1.9212697775804795e-73,0.022559263547768077,0.3671737099306722,0.6622263564710413,0.5025413305555732,0.6677785573059327,0.6661689830169713,0.5950330980185907,0.6679476315660744,1.0126226671908718,0.8215427777578459,1.221606298402037,0.003942626545929917,0.09249176746301757,0.00016907426014167726
GNOT,A,2,A-k2,iid,800,0.13792985614040024,9.08298001314387e-05,0.8372181987784357,2.283501922798998e-211,-0.7585105679852625,1.4442523814077802e-150,-0.9193329677077621,0.0515621731487918,0.14509224735931292,0.4066907335794041,3.230458245447139e-33,0.020143227185601145,0.5694217192603798,0.700934312365808,0.5753382817453254,0.7017404216808514,0.7017294256589904,0.6455762057713805,0.7018614403858832,0.9759788202809327,0.7807286066750648,1.1677320228872095,0.0007951132931823812,0.07023792402605511,0.00012101870503178347
